,Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
1036,N/A,9/16/2019 3:41 PM,Verbal Warning,Female,Seatbelt,5405 S. Drexel,African American,"Failure to Properly Secure Child in
Approved Child Restraint System
or Seat Belts",No
1037,N/A,9/16/2019 3:51 PM,Verbal Warning,Female,Lane Violation,5480 S. Kenwood,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1038,One Citation Issued,9/16/2019 4:11 PM,Citation Issued,Male,Lane Violation,1165 E. 53rd Street,African American,Improper lane usage,No
1039,N/A,9/16/2019 7:29 PM,Verbal Warning,Male,Equipment,942 E. 55th Street,Caucasian,No headlights when required,No
1040,N/A,9/16/2019 8:43 PM,Verbal Warning,Male,Lane Violation,5300 S. Blackstone,Hispanic,Improper Turn,No
1041,N/A,9/16/2019 8:58 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kenwood,African American,Red Light Violation,No
1042,N/A,9/16/2019 10:20 PM,Verbal Warning,Female,Lane Violation,5600 S. Lake Park,African American,Improper Overtaking,No
1043,N/A,9/17/2019 5:21 PM,Verbal Warning,Female,Lane Violation,5450 S. University,African American,Improper lane usage,No
1044,One Citation Issued,9/17/2019 6:35 PM,Citation Issued,Male,Traffic sign/signal,5303 S. Woodlawn,African American,Red Light Violation,No
1045,N/A,9/18/2019 9:04 AM,Verbal Warning,Male,Traffic sign/signal,6100 S. Woodlawn,African American,Disobeyed Stop Sign,No
1046,N/A,9/18/2019 4:57 PM,Verbal Warning,Male,Traffic sign/signal,1108 E. 53rd Street,African American,Disobeyed Stop Sign,No
1047,N/A,9/18/2019 7:35 PM,Verbal Warning,Male,Lane Violation,5300 S. Dorchester,African American,Wrong way on one way street,No
1048,One Citation Issued,9/18/2019 8:13 PM,Citation Issued,Female,Traffic sign/signal,4700 S. Lake Park,African American,Disobeyed Stop Sign,No
1049,N/A,9/19/2019 7:39 AM,Verbal Warning,Female,Traffic sign/signal,836 E. 52nd Street,African American,Disobeyed Stop Sign,No
1050,N/A,9/19/2019 5:23 PM,Verbal Warning,Female,Traffic sign/signal,5100 S. University,African American,Disobeyed Stop Sign,No
1051,N/A,9/20/2019 8:33 PM,Verbal Warning,Male,Traffic sign/signal,W/B Midway Plaisance & Payne Dr.,African American,Red Light Violation,No
1052,N/A,9/20/2019 9:32 PM,Verbal Warning,Male,Lane Violation,5700 S. Woodlawn,African American,No Turn Signal,No
1053,N/A,9/20/2019 11:20 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Harper,Hispanic,Disobeyed Stop Sign,No
1054,N/A,9/21/2019 12:53 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Ellis,African American,Red Light Violation,No
1055,N/A,9/21/2019 8:47 AM,Verbal Warning,Female,Speed,1000 E. Midway Plaisance,Hispanic,Speeding,No
1056,N/A,9/21/2019 9:04 AM,Verbal Warning,Male,Speed,1000 E. Midway Plaisance,African American,Speeding,No
1057,N/A,9/21/2019 9:23 AM,Verbal Warning,Female,Speed,1005 E. Midway Plaisance,African American,Speeding,No
1058,N/A,9/21/2019 9:42 AM,Verbal Warning,Male,Speed,1005 E. Midway Plaisance,African American,Speeding,No
1059,N/A,9/21/2019 10:38 AM,Verbal Warning,Male,Traffic sign/signal,1301 E. 55th Street,Caucasian,Disobeyed traffic control device,No
1060,N/A,9/21/2019 3:14 PM,Verbal Warning,Male,Lane Violation,4700 S. Drexel,African American,Improper lane usage,No
1061,N/A,9/21/2019 6:22 PM,Verbal Warning,Female,moving Violation - Other,1225 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1062,N/A,9/21/2019 6:22 PM,Verbal Warning,Female,moving Violation - Other,1225 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1063,N/A,9/22/2019 9:19 AM,Verbal Warning,Female,Traffic sign/signal,5500 S. Greenwood,African American,Failure to Yield to Pedestrian,No
1064,N/A,9/22/2019 11:29 AM,Verbal Warning,Female,Traffic sign/signal,1125 E. 53rd Street,African American,Disobeyed traffic control device,No
1065,N/A,9/23/2019 10:37 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Lake Park,African American,Disobeyed Stop Sign,No
1066,N/A,9/24/2019 9:49 AM,Verbal Warning,Female,Traffic sign/signal,1450 E. 55th Street,African American,Disobeyed Stop Sign,No
1067,N/A,9/24/2019 2:30PM,Verbal Warning,Male,Traffic sign/signal,1157 E. 52nd Street,African American,Disobeyed Stop Sign,No
1068,N/A,9/24/2019 8:45 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Ellis,African American,Failure to Yield to Pedestrian,No
1069,One Citation Issued,9/24/2019 10:44 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Kenwood,African American,Disobeyed Stop Sign,No
1070,N/A,9/24/2019 11:02 PM,Verbal Warning,Male,Equipment,5500 S. Ellis,African American,No headlights when required,No
1071,N/A,9/25/2019 2:03 AM,Verbal Warning,Female,Equipment,5500 S. Woodlawn,African American,No headlights when required,No
1072,N/A,9/25/2019 7:45 AM,Verbal Warning,Female,Lane Violation,5500 S. Ellis,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1073,N/A,9/25/2019 9:27 AM,Verbal Warning,Male,Traffic sign/signal,5045 S. Drexel,African American,Disobeyed Stop Sign,No
1074,N/A,9/25/2019 1:29 PM,Verbal Warning,Male,Traffic sign/signal,5318 S. Greenwood,African American,Disobeyed Stop Sign,No
1075,N/A,9/25/2019 1:39 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Hyde Park,African American,Disobeyed Stop Sign,No
1076,N/A,9/25/2019 9:32 PM,Verbal Warning,Male,Lane Violation,5800 S. Dorchester,African American,No turn signal,No
1077,N/A,9/25/2019 10:39 PM,Verbal Warning,Female,Lane Violation,6000 S. Stony Island,African American,No turn signal,No
1078,N/A,9/26/2019 7:37 PM,Verbal Warning,Male,Traffic sign/signal,5476 S. Ellis,African American,Disobeyed Stop Sign,No
1079,N/A,9/27/2019 9:01 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Ellis,ASIAN,Disobeyed Stop Sign,No
1080,N/A,9/28/2019 4:59 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. Blackstone,African American,Disobeyed traffic control device,No
1081,N/A,9/28/2019 8:00PM,Verbal Warning,Female,Lane Violation,5000 S. Lake Park,African American,Illegal U-Turn,No
1082,N/A,9/28/2019 9:14PM,Verbal Warning,Female,Traffic sign/signal,1520 E. 57th Street,African American,Disobeyed Stop Sign,No
1083,N/A,9/28/2019 9:18 PM,Verbal Warning,Male,Lane Violation,4900 East End,Caucasian,Wrong way on one way street,No
1084,N/A,9/29/2019 12:13 PM,Verbal Warning,Male,Lane Violation,1190 E. W/B Midway Plaisance,Caucasian,Wrong way on one way street,No
1085,N/A,9/29/2019 1:47 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Ellis,Caucasian,Red Light Violation,No
1086,N/A,9/29/2019 5:50 PM,Verbal Warning,Female,Lane Violation,6300 S. Drexel,African American,Wrong way on one way street,No
1087,N/A,9/29/2019 7:33 PM,Verbal Warning,Male,Equipment,5600 S. Lake Park,African American,No headlights when required,No
1088,N/A,9/29/2019 8:55 PM,Verbal Warning,Male,Equipment,5500 S. Drexel,African American,No headlights when required,No
1089,N/A,9/30/2019 7:35 AM,Verbal Warning,Female,Traffic sign/signal,800 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1090,N/A,9/30/2019 2:56 PM,Verbal Warning,Male,Traffic sign/signal,1200 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1091,N/A,9/30/2019 4:36 PM,Verbal Warning,Female,Seatbelt,5467 S. University,African American,"Failure to Properly Secure Child in
Approved Child Restraint System
or Seat Belts",No
1092,N/A,9/30/2019 8:37 PM,Verbal Warning,Female,Lane Violation,5800 S. Stony Island,African American,No Turn Signal,No
1093,N/A,9/30/2019 10:25 PM,Verbal Warning,Female,moving Violation - Other,5300 S. Hyde Park,African American,Utilizing cell phone while driving,No
1094,N/A,10/1/2019 12:08 AM,Verbal Warning,Male,Lane Violation,5900 S. Stony Island,Caucasian,Improper Turn,No
1095,N/A,10/1/2019 8:06 AM,Verbal Warning,Female,Lane Violation,4600 S. Greenwood,African American,Improper lane usage,No
1096,N/A,10/1/2019 3:26 PM,Verbal Warning,Female,moving Violation - Other,1233 E. 56th Street,African American,Failure to Stop from an alley,No
1097,One Citation Issued,10/1/2019 3:52 PM,Citation Issued,Male,moving Violation - Other,1229 E. 56th Street,African American,Failure to Stop from an alley,No
1098,N/A,10/1/2019 9:42 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kenwood,African American,Red Light Violation,No
1099,N/A,10/1/2019 9:52 PM,Verbal Warning,Male,Lane Violation,5200 S. Kenwood,Caucasian,Wrong way on one way street,No
1100,N/A,10/1/2019 10:16 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,ASIAN,Disobeyed Stop Sign,No
1101,N/A,10/1/2019 10:27 PM,Verbal Warning,Male,Lane Violation,5700 S. Blackstone,Hispanic,Wrong way on one way street,No
1102,N/A,10/2/2019 12:48 AM,Verbal Warning,Female,Traffic sign/signal,5700 S. Cornell,African American,Red Light Violation,No
1103,N/A,10/2/2019 7:16 PM,Verbal Warning,Male,Lane Violation,5800 S. Kimbark,Caucasian,Wrong way on one way street,No
1104,N/A,10/3/2019 7:24 AM,Verbal Warning,Male,Traffic sign/signal,1522 E. 53rd Street,Caucasian,Disobeyed Stop Sign,No
1105,N/A,10/3/2019 1:16 PM,Verbal Warning,Male,Lane Violation,939 E. 57th Street,African American,Improper Turn,No
1106,One Citation Issued,10/3/2019 9:04 PM,Citation Issued,Male,Traffic sign/signal,5100 S. University,Hispanic,"Failure to Yield to Pedestrian in
Crosswalk",No
1107,N/A,10/3/2019 9:05 PM,Verbal Warning,Female,Traffic sign/signal,5138 S. Cornell,African American,Disobeyed Stop Sign,No
1108,N/A,10/3/2019 10:45 PM,Verbal Warning,Female,Traffic sign/signal,5000 S. Lake Park,African American,Disobeyed Stop Sign,No
1109,One Citation Issued,10/3/2019 10:59 PM,Citation Issued,Female,Traffic sign/signal,5500 S. Ellis,African American,Disobeyed Stop Sign,No
1110,N/A,10/3/2019 11:18 PM,Verbal Warning,Female,Traffic sign/signal,5000 S. Blackstone,Caucasian,Disobeyed Stop Sign,No
1111,N/A,10/4/2019 11:14 AM,Verbal Warning,Male,Traffic sign/signal,800 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1112,N/A,10/4/2019 11:49 AM,Verbal Warning,Male,Traffic sign/signal,5200 S. Lake Park,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
1113,N/A,10/4/2019 12:39 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1114,N/A,10/4/2019 8:08 PM,Verbal Warning,Male,Traffic sign/signal,55TH &  Dorchester,Hispanic,Disobeyed Stop Sign,No
1115,N/A,10/4/2019 10:17 PM,Verbal Warning,Male,Lane Violation,Midway Plaisance & Cottage Grove,African American,Wrong way on one way street,No
1116,N/A,10/5/2019 12:27 AM,Verbal Warning,Male,Lane Violation,60th & Drexel,ASIAN,Wrong way on one way street,No
1117,N/A,10/5/2019 3:38 AM,Verbal Warning,Male,Lane Violation,5100 S. Cornell,African American,Improper lane usage,No
1118,N/A,10/5/2019 8:55 AM,Verbal Warning,Male,Lane Violation,1100 E. Midway Plaisance,Caucasian,Improper Turn,No
1119,N/A,10/5/2019 11:15 AM,Verbal Warning,Female,Traffic sign/signal,5434 S. Woodlawn,Caucasian,Disobeyed traffic control device,No
1120,N/A,10/5/2019 11:38 AM,Verbal Warning,Male,Speed,1600 E. Midway Plaisance,ASIAN,Speeding,No
1121,N/A,10/5/2019 12:00 PM,Verbal Warning,Male,Traffic sign/signal,1200 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1122,N/A,10/5/2019 12:20 PM,Verbal Warning,Male,moving Violation - Other,5300 S. Ellis,ASIAN,Improper Use of Electronic Communication Device,No
1123,N/A,10/5/2019 2:52 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Cottage Grove,African American,Disobeyed Stop Sign,No
1124,N/A,10/5/2019 2:55 PM,Verbal Warning,Female,Traffic sign/signal,4800 S. Cottage Grove,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1125,N/A,10/5/2019 2:59 PM,Verbal Warning,Male,Speed,1130 W. Midway Plaisance,African American,Speeding,No
1126,N/A,10/5/2019 3:20 PM,Verbal Warning,Female,Speed,1136 E. Midway Plaisance,African American,Speeding,No
1127,N/A,10/5/2019 3:33 PM,Verbal Warning,Male,Speed,1005 E. Midway Plaisance,African American,Speeding,No
1128,N/A,10/5/2019 3:48 PM,Verbal Warning,Male,Speed,1150 E. University,African American,Speeding,No
1129,N/A,10/5/2019 7:46 PM,Verbal Warning,Female,Traffic sign/signal,6000 S. Dorchester,African American,Disobeyed Stop Sign,No
1130,N/A,10/5/2019 7:50 PM,Verbal Warning,Female,Lane Violation,49th & Dorchester,African American,Wrong way on one way street,No
1131,N/A,10/5/2019 8:17 PM,Verbal Warning,Male,Traffic sign/signal,58th & Woodlawn,African American,Disobeyed Stop Sign,No
1132,N/A,10/5/2019 8:33 PM,Verbal Warning,Male,Traffic sign/signal,47th & Cornell,Caucasian,Red Light Violation,No
1133,N/A,10/5/2019 10:06 PM,Verbal Warning,Male,Lane Violation,58th & Dorchester,African American,Wrong way on one way street,No
1134,N/A,10/6/2019 11:55 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Dorchester,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
1135,N/A,10/6/2019 3:53 PM,Verbal Warning,Male,Traffic sign/signal,5801 S. Ellis,African American,Disobeyed Stop Sign,No
1136,N/A,10/6/2019 4:23 PM,Verbal Warning,Male,Lane Violation,5700 S. Stony Island,African American,Obstructing Flow of Traffic,No
1137,N/A,10/6/2019 7:23 PM,Verbal Warning,Male,moving Violation - Other,48th & Drexel,African American,Failure to Signal,No
1138,N/A,10/6/2019 8:09 PM,Verbal Warning,Male,Traffic sign/signal,57th Woodlawn,Hispanic,Red Light Violation,No
1139,N/A,10/6/2019 8:30 PM,Verbal Warning,Female,Traffic sign/signal,5031 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
1140,N/A,10/6/2019 10:04 PM,Verbal Warning,Male,Traffic sign/signal,53rd Harper,African American,Disobeyed Stop Sign,No
1141,N/A,10/6/2019 11:07 PM,Verbal Warning,Male,Traffic sign/signal,51st Blackstone,African American,Disobeyed Stop Sign,No
1142,N/A,10/7/2019 3:34 AM,Verbal Warning,Male,Traffic sign/signal,51st Drexel,African American,Red Light Violation,No
1143,One Citation Issued,10/7/2019 8:43 AM,Citation Issued,Male,Lane Violation,5300 S. Lake Park,ASIAN,Illegal U-Turn at intersection,No
1144,N/A,10/8/2019 8:25 AM,Verbal Warning,Male,moving Violation - Other,5200 S. Harper,ASIAN,Wrong way on one way street,No
1145,N/A,10/8/2019 12:47 PM,Verbal Warning,Male,Traffic sign/signal,5420 S. Kenwood,African American,Disobeyed traffic control device,No
1146,N/A,10/8/2019 4:21 PM,Verbal Warning,Male,Traffic sign/signal,5034 S. Dorchester,African American,Disobeyed traffic control device,No
1147,N/A,10/8/2019 8:36 PM,Verbal Warning,Male,Traffic sign/signal,5000 S. Blackstone,CAUCASIAN,Disobeyed Stop Sign,No
1148,N/A,10/9/2019 8:57 PM,Verbal Warning,Male,Lane Violation,4800 S. Greenwood,African American,No Turn Signal,No
1149,N/A,10/9/2019 10:48 PM,Verbal Warning,Female,Lane Violation,5600 S. Lake Park,African American,No Turn Signal,No
1150,N/A,10/10/2019 10:36 AM,Verbal Warning,Female,Lane Violation,820 E. 55th Street,CAUCASIAN,"Failure to Yield to Pedestrian in
Crosswalk",No
1151,N/A,10/10/2019 1:28 PM,Verbal Warning,Male,Lane Violation,5500 S. Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1152,N/A,10/10/2019 5:48 PM,Verbal Warning,Male,Seat belt,5200 S. Drexel,African American,Seat Belt Violation,No
1153,N/A,10/10/2019 6:26 PM,Verbal Warning,Male,Lane Violation,5500 S. Woodlawn,CAUCASIAN,"Failure to Yield to Pedestrian in
Crosswalk",No
1154,N/A,10/10/2019 9:36 PM,Verbal Warning,Male,moving Violation - Other,5048 S. Cornell,African American,Wrong way on one way street,No
1155,N/A,10/10/2019 9:51 PM,Verbal Warning,Male,Lane Violation,4900 S. Drexel,African American,No Turn Signal,No
1156,N/A,10/11/2019 1:14 PM,Verbal Warning,Male,moving Violation - Other,Midway Plaisance & Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1157,N/A,10/11/2019 2:22 PM,Verbal Warning,Female,moving Violation - Other,5900 S. Blackstone,African American,Wrong way on one way street,No
1158,N/A,10/11/2019 8:23 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Lake Park,CAUCASIAN,Improper left turn,No
1159,N/A,10/11/2019 8:35 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Lake Park,African American,Improper U- Turn,No
1160,N/A,10/11/2019 10:34 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. East End,African American,Disobeyed Stop Sign,No
1161,N/A,10/12/2019 9:48 AM,Verbal Warning,Male,Lane Violation,1111 E. 60th Street,CAUCASIAN,Improper lane usuage,No
1162,N/A,10/12/2019 9:50 AM,Verbal Warning,Male,Traffic sign/signal,1120 E. 53rd Street,African American,Disobeyed Stop Sign,No
1163,N/A,10/12/2019 4:25 PM,Verbal Warning,Female,Traffic sign/signal,6300 S. Kimbark,African American,Disobeyed traffic control device,No
1164,N/A,10/12/2019 9:05 PM,Verbal Warning,Male,Traffic sign/signal,5000 S. Dorchester,African American,Disobeyed Stop Sign,No
1165,N/A,10/13/2019 7:26 AM,Verbal Warning,Female,moving Violation - Other,5600 S. Ellis,African American,Wrong way on one way street,No
1166,N/A,10/13/2019 2:18 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. Blackstone,African American,Red Light Violation,No
1167,N/A,10/13/2019 8:42 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Hyde Park,African American,Disobeyed Stop Sign,No
1168,N/A,10/13/2019 10:40 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Dorchester,CAUCASIAN,No right turn on red,No
1169,N/A,10/14/2019 3:30 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Greenwood,African American,Red Light Violation,No
1170,N/A,10/14/2019 12:01 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Woodlawn,Hispanic,Disobeyed traffic control device,No
1171,N/A,10/14/2019 12:40 PM,Verbal Warning,Male,Traffic sign/signal,1219 E. 53rd Street,African American,Disobeyed traffic control device,No
1172,N/A,10/14/2019 1:51 PM,Verbal Warning,Male,Traffic sign/signal,1209 E. 53rd Street,CAUCASIAN,Disobeyed traffic control device,No
1173,N/A,10/14/2019 3:51 PM,Verbal Warning,Female,Lane Violation,5416 S. Woodlawn,African American,Improper lane usuage,No
1174,N/A,10/14/2019 4:03 PM,Verbal Warning,Female,Traffic sign/signal,1316 E.53rd Street,CAUCASIAN,Disobeyed traffic control device,No
1175,N/A,10/14/2019 4:39 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Greenwood,African American,Disobeyed traffic control device,No
1176,N/A,10/14/2019 4:43 PM,Verbal Warning,Male,Traffic sign/signal,5200 S. Drexel,African American,Disobeyed Stop Sign,No
1177,N/A,10/14/2019 6:37 PM,Verbal Warning,Female,Lane Violation,1207 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1178,N/A,10/14/2019 8:46 PM,Verbal Warning,Male,Lane Violation,5600 S. Cottage Grove,African American,No Turn Signal,No
1179,N/A,10/14/2019 10:40 PM,Verbal Warning,Male,Traffic sign/signal,5200 S. Kimbark,African American,Disobeyed Stop Sign,No
1180,N/A,10/14/2019 11:26 PM,Verbal Warning,Male,Lane Violation,5300 S. Blackstone,African American,No Turn Signal,No
1181,N/A,10/15/2019 7:47 AM,Verbal Warning,Male,Traffic sign/signal,5400 S. Woodlawn,African American,Disobeyed Stop Sign,No
1182,N/A,10/15/2019 9:00 AM,Verbal Warning,Male,Traffic sign/signal,1000 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1183,N/A,10/15/2019 9:15 PM,Verbal Warning,Female,Traffic sign/signal,6200 S. Stony Island,African American,Red Light Violation,No
1184,N/A,10/15/2019 11:23 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Dorchester,African American,Disobeyed Stop Sign,No
1185,N/A,10/16/2019 10:57 AM,Verbal Warning,Female,moving Violation - Other,5700 S. Woodlawn,CAUCASIAN,Wrong way on one way street,No
1186,N/A,10/16/2019 6:50 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Kimbark,CAUCASIAN,Disobeyed traffic control device,No
1187,N/A,10/17/2019 16:33 PM,Verbal Warning,Male,moving Violation - Other,5800 S.Kimbark,African American,Wrong way on one way street,No
1188,N/A,10/18/2019 3:13 PM,Verbal Warning,Male,Traffic sign/signal,1313 E. 53rd Street,African American,Disobeyed traffic control device,No
1189,N/A,10/18/2019 3:30 PM,Verbal Warning,Male,Traffic sign/signal,5201 S. Woodlawn,African American,Disobeyed traffic control device,No
1190,N/A,10/18/2019 4:04 PM,Verbal Warning,Male,Traffic sign/signal,5208 S. Drexel,African American,Disobeyed traffic control device,No
1191,N/A,10/18/2019 4:30 PM,Verbal Warning,Male,Traffic sign/signal,5452 S. Woodlawn,African American,Disobeyed traffic control device,No
1192,N/A,10/18/2019 6:38 PM,Verbal Warning,Female,License Plate Registration,5800 S. Blackstone,African American,Improper display of License Plate,No
1193,N/A,10/18/2019 8:36 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Stony Island,African American,Red Light Violation,No
1194,N/A,10/18/2019 8:56 PM,Verbal Warning,Male,Lane Violation,5300 S. University,African American,No Turn Signal,No
1195,N/A,10/18/2019 11:05 PM,Verbal Warning,Male,moving Violation - Other,5150 S. Cornell,African American,Wrong way on one way street,No
1196,N/A,10/18/2019 11:24 PM,Verbal Warning,Male,Lane Violation,5100 S. Cornell,CAUCASIAN,Improper Turn,No
1197,N/A,10/19/2019 2:38 AM,Verbal Warning,Female,Equipment,5000 S. Ellis,ASIAN,No Headlights when Required,No
1198,N/A,10/19/2019 9:36 AM,Verbal Warning,Male,Traffic sign/signal,5800 S. Cottage Grove,African American,Disobeyed traffic control device,No
1199,N/A,10/19/2019 9:52 AM,Verbal Warning,Female,moving Violation - Other,1460 E. 57th Street,African American,Wrong way on one way street,No
1200,N/A,10/19/2019 2:44 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Kimbark,CAUCASIAN,Disobeyed traffic control device,No
1201,N/A,10/19/2019 4:29 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. University,African American,Disobeyed traffic control device,No
1202,N/A,10/20/2019 8:56 PM,Verbal Warning,Male,Traffic sign/signal,47th  & Cornell,African American,Red Light Violation,No
1203,One Citation Issued,10/22/2019 12:10 AM,Citation Issued,Female,Traffic sign/signal,5300 S. Greenwood,African American,Failed to Stop at Light,No
1204,N/A,10/22/2019 11:33 AM,Verbal Warning,Female,Traffic sign/signal,1101 E. 54th Street,African American,Red Light Violation,No
1205,N/A,10/22/2019 1:18 PM,Verbal Warning,Male,moving Violation - Other,Midway Plaisance & Blackstone,ASIAN,Wrong way on one way street,No
1206,N/A,10/22/2019 6:33 PM,Verbal Warning,Male,Equipment,6100 S. Kenwood,African American,No Headlights when Required,No
1207,N/A,10/23/2019 10:50 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Woodlawn,CAUCASIAN,"Failure to Yield to Pedestrian in
Crosswalk",No
1208,N/A,10/23/2019 10:30 PM,Verbal Warning,Male,moving Violation - Other,5700 S. Dorchester,African American,Obstructing Traffic,No
1209,N/A,10/24/2019 5:16 AM,Verbal Warning,Male,Traffic sign/signal,1611 E. 55th Street,African American,Disobeyed Stop Sign,No
1210,N/A,10/24/2019 11:20 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Cottage Grove,African American,Disobeyed traffic control device,No
1211,N/A,10/24/2019 2:21 PM,Verbal Warning,Female,Seat belt,5402 S. Woodlawn,African American,Child not Secured,No
1212,N/A,10/24/2019 8:55 PM,Verbal Warning,Male,moving Violation - Other,1205 E. 56th Street,CAUCASIAN,Wrong way on one way street,No
1213,N/A,10/24/2019 11:27 PM,Verbal Warning,Male,Traffic sign/signal,1350 E. 55th Street,African American,Red Light Violation,No
1214,One Citation Issued,10/26/2019 6:23 PM,Citation Issued,Male,moving Violation - Other,5500 S. University,CAUCASIAN,Too fast for conditions,No
1215,N/A,10/26/2019 7:26 PM,Verbal Warning,Female,moving Violation - Other,5700 S. Woodlawn,African American,Failed to yield to traffic,No
1216,N/A,10/27/2019 2:03 AM,Verbal Warning,Male,Lane Violation,5900 S. Dorchester,African American,Wrong way on one way street,No
1217,N/A,10/27/2019 12:57 PM,Verbal Warning,Male,Lane Violation,5200 S. Dorchester,ASIAN,Wrong way on one way street,No
1218,N/A,10/27.2019 7:44 PM,Verbal Warning,Female,Lane Violation,5700 S. Harper,African American,Wrong way on one way street,No
1219,N/A,10/28/2019 11:37 AM,Verbal Warning,Female,Traffic sign/signal,950 E. Midway Plaisance,African American,Disobeyed traffic control device,No
1220,N/A,10/28/2019 3:35 PM,Verbal Warning,Male,Traffic sign/signal,5200 S. Dorchester,African American,Disobeyed traffic control device,No
1221,N/A,10/29/2019 11:35 AM,Verbal Warning,Female,Traffic sign/signal,"1100 E, 53rd Street",African American,Disobeyed traffic control device,No
1222,N/A,10/29/2019 3:56 PM,Verbal Warning,Male,Traffic sign/signal,1100 E. 57th Street,ASIAN,"Failure to Yield to Pedestrian in
Crosswalk",No
1223,N/A,10/29/2019 4:05 PM,Verbal Warning,Male,Traffic sign/signal,1100 E. 53rd Street,African American,Disobeyed Stop Sign,No
1224,N/A,10/29/2019 5:42 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Woodlawn,African American,Red Light Violation,no
1225,N/A,10/29/2019 6:09 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
1226,N/A,10/29/2019 7:45 PM,Verbal Warning,Male,License Plate Registration,5500 S. Kimbark,African American,Expired Registration,No
1227,N/A,10/30/2019 12:54 AM,Verbal Warning,Male,License Plate Registration,5800 S. Stony Island,African American,No License Plates,Yes
1228,N/A,10/30/2019 7:29 AM,Verbal Warning,Male,Traffic sign/signal,5800 S. Stony island,African American,Red Light Violation,No
1229,N/A,10/30/2019 8:07 AM,Verbal Warning,Female,moving Violation - Other,924 E. 57th Street,African American,Improper driving on roadway,No
1230,N/A,10/30/2019 12:33 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Cottage Grove,African American,Red Light Violation,No
1231,N/A,10/30/2019 9:57 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Woodlawn,CAUCASIAN,Disobeyed Stop Sign,No
1232,N/A,10/31/2019 5:44 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Harper,African American,Red Light Violation,No
1233,N/A,10/31/2019 5:47 PM,Verbal Warning,Female,Equipment,5600 S. Blackstone,Caucasian,No Headlights when Required,No
1234,N/A,10/31/2019 9:42 PM,Verbal Warning,Male,Lane Violation,5800 S. Kenwood,Hispanic,Wrong way on one way street,No
